Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,B365H,B365D,B365A,B365>2.5,B365<2.5,HST,AST,HC,AC,HomeXG,AwayXG,Odd_1_HT,Odd_X_HT,Odd_2_HT,BTTS_Yes,BTTS_No,Over_FT_0_5,Under_FT_0_5,Over_FT_1_5,Under_FT_1_5,Over_FT_3_5,Under_FT_3_5,Over_FT_4_5,Under_FT_4_5,DC_1X,DC_12,DC_X2,DNB_1,DNB_2,Over_HT_0_5,Under_HT_0_5,Over_HT_1_5,Under_HT_1_5,Over_HT_2_5,Under_HT_2_5,Over_HT_3_5,Under_HT_3_5,Over_2H_0_5,Under_2H_0_5,Over_2H_1_5,Under_2H_1_5,Over_2H_2_5,Under_2H_2_5,Over_2H_3_5,Under_2H_3_5,Odd_1_2H,Odd_X_2H,Odd_2_2H,odds_win_to_nil_1,odds_win_to_nil_2,odds_corners_over_75,odds_corners_over_85,odds_corners_over_95,odds_corners_over_105,odds_corners_over_115,odds_corners_under_75,odds_corners_under_85,odds_corners_under_95,odds_corners_under_105,odds_corners_under_115,odds_corners_1,odds_corners_x,odds_corners_2
2025-10-29,10:00:00,Ulinzi Stars,Bidco United,1.0,2.0,A,0.0,0.0,2.33,2.91,3.13,2.74,1.35,5.0,7.0,1.0,5.0,1.77,1.5,3.12,1.84,4.14,2.23,1.57,1.07,5.95,1.58,2.24,5.7,1.08,9.1,1.03,1.31,1.31,1.49,,,1.57,2.26,3.82,1.19,10.0,1.03,41.0,,1.39,2.69,2.94,1.33,,,,,2.86,2.05,3.75,,,,,,,,,,,,,,,
2025-10-25,08:00:00,Homeboyz,Ulinzi Stars,3.0,1.0,H,1.0,0.0,1.92,2.55,6.0,2.7,1.36,3.0,1.0,6.0,1.0,1.31,0.74,2.69,1.85,6.93,2.42,1.49,1.1,5.0,1.5,2.2,5.35,1.09,9.1,1.03,1.09,1.36,1.78,2.0,2.0,1.57,2.05,3.88,1.18,,,,,1.39,2.69,2.79,1.36,,,,,2.22,2.07,5.45,,,,,,,,,,,,,,,
2025-10-28,09:00:00,Sofapaka,TransMara Sugar,0.0,0.0,D,0.0,0.0,,,,2.3,1.55,,,,,1.63,1.73,3.14,1.88,3.91,1.93,1.76,1.06,7.1,1.39,2.59,4.2,1.15,7.85,1.05,1.31,,1.45,,,1.5,2.35,3.22,1.28,9.5,1.04,34.0,,1.3,3.1,2.46,1.46,,,,,2.79,2.2,3.43,,,,,,,,,,,,,,,
2025-11-22,09:00:00,Homeboyz,Posta Rangers,0.0,0.0,D,0.0,0.0,,,,,,,,,,1.26,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-22,10:00:00,Gor Mahia,Tusker,0.0,0.0,D,0.0,0.0,,,,,,,,,,1.33,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-26,00:00:00,KCB,Nairobi United,0.0,0.0,D,0.0,0.0,,,,,,,,,,1.06,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-26,00:00:00,Bandari,Police,0.0,0.0,D,0.0,0.0,,,,,,,,,,1.53,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-04,09:00:00,Nairobi United,Bandari,0.0,0.0,D,0.0,0.0,,,,,,,,,,1.76,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29,08:00:00,APS Bomet,Homeboyz,1.0,2.0,A,1.0,1.0,4.1,3.56,1.74,2.29,1.62,1.0,10.0,4.0,5.0,0.83,2.39,5.61,1.98,2.37,2.1,1.62,1.08,7.5,1.37,2.58,3.8,1.15,7.5,1.06,1.29,1.24,1.18,,,1.45,2.49,3.22,1.28,8.5,1.06,34.0,,1.28,3.2,2.46,1.46,,,,,4.8,2.28,2.15,,,,,,,,,,,,,,,
2025-10-15,08:00:00,Shabana,Posta Rangers,1.0,2.0,A,0.0,1.0,1.95,3.0,4.5,1.77,1.69,2.0,3.0,11.0,4.0,1.68,1.47,2.4,1.97,5.4,1.88,1.81,1.04,6.74,1.3,3.07,3.48,1.22,5.6,1.11,1.26,1.28,1.86,1.0,3.0,1.43,2.55,2.56,1.4,7.0,1.06,15.0,1.01,1.26,4.2,2.18,1.61,,,,,2.14,2.4,4.0,,,,,,,,,,,,,,,
2025-10-15,09:00:00,Murang'a SEAL,Sofapaka,1.0,2.0,A,0.0,2.0,2.38,3.05,2.68,2.22,1.59,4.0,5.0,7.0,6.0,1.69,1.58,3.18,1.96,3.42,1.88,1.81,1.07,7.48,1.36,2.66,3.92,1.18,8.0,1.07,1.36,1.29,1.41,2.0,2.0,1.45,2.49,3.1,1.3,8.5,1.06,34.0,1.01,1.29,3.16,2.38,1.49,,,,,2.9,2.2,3.0,,,,,,,,,,,,,,,
2025-11-08,08:00:00,Posta Rangers,TransMara Sugar,0.0,0.0,D,0.0,0.0,,,,2.08,1.65,,,,,1.33,1.73,2.83,2.0,3.9,1.82,1.85,1.03,9.0,1.32,2.88,3.74,1.19,8.0,1.05,1.26,,1.54,,,1.4,2.6,2.97,1.31,7.5,1.06,17.0,1.01,1.26,3.28,2.29,1.51,,,,,2.58,2.28,3.52,,,,,,,,,,,,,,,
2025-10-26,09:00:00,Murang'a SEAL,Tusker,0.0,1.0,A,0.0,0.0,3.35,2.7,2.32,2.52,1.4,2.0,2.0,4.0,3.0,1.37,1.37,4.2,1.81,3.06,2.09,1.63,1.06,6.25,1.47,2.31,4.95,1.11,11.0,1.01,1.33,1.33,1.49,2.0,2.0,1.53,2.2,3.52,1.22,9.5,1.04,34.0,,1.34,2.9,2.69,1.39,,,,,2.73,2.11,2.68,,,,,,,,,,,,,,,
2025-10-24,08:00:00,TransMara Sugar,Bidco United,0.0,0.0,D,0.0,0.0,2.2,2.89,3.24,2.59,1.39,0.0,2.0,5.0,6.0,1.52,1.35,2.95,1.85,4.2,2.19,1.57,1.07,5.75,1.55,2.3,5.15,1.1,11.0,1.01,1.26,1.32,1.53,,,1.57,2.26,3.6,1.21,10.0,1.03,41.0,,1.38,2.73,2.81,1.36,,,,,2.65,2.09,3.82,,,,,,,,,,,,,,,
2025-11-15,10:00:00,Mathare United,Homeboyz,2.0,0.0,H,0.0,0.0,4.44,2.95,1.86,2.62,1.38,6.0,3.0,5.0,7.0,1.54,1.71,5.66,1.82,2.61,2.29,1.53,1.06,6.1,1.53,2.31,5.45,1.08,12.0,1.03,1.3,1.3,1.14,3.0,1.0,1.57,2.22,3.75,1.19,11.0,1.04,34.0,,1.36,2.75,2.79,1.35,,,,,4.98,2.1,2.31,,,,,,,,,,,,,,,
2025-09-21,09:00:00,Murang'a SEAL,Ulinzi Stars,0.0,1.0,A,0.0,0.0,2.73,2.83,2.63,2.6,1.47,2.0,7.0,4.0,11.0,1.17,2.55,3.4,1.9,3.4,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-21,10:00:00,Gor Mahia,Bidco United,0.0,1.0,A,0.0,0.0,1.51,3.47,6.6,2.37,1.53,3.0,5.0,14.0,5.0,1.55,1.4,2.1,2.05,7.0,2.74,1.4,1.08,6.5,1.43,2.62,4.04,1.2,7.17,1.06,1.26,,2.39,1.0,5.0,1.52,2.38,3.3,1.29,7.17,1.06,34.0,,1.31,3.04,2.48,1.45,,,,,1.91,2.38,6.0,,,,,,,,,,,,,,,
2025-09-21,08:00:00,Shabana,APS Bomet,4.0,2.0,H,3.0,1.0,1.83,3.0,4.25,2.6,1.47,9.0,8.0,1.0,3.0,1.85,1.8,2.5,1.95,5.0,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-21,12:00:00,Police,TransMara Sugar,0.0,0.0,D,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-20,09:00:00,Kariobangi Sharks,Bandari,0.0,0.0,D,0.0,0.0,2.1,2.75,3.6,2.85,1.34,4.0,1.0,2.0,2.0,1.03,0.99,2.9,1.8,4.88,2.32,1.53,1.09,5.3,1.59,2.16,5.65,1.08,13.0,1.02,1.33,1.35,1.58,1.0,3.0,1.62,2.16,3.82,1.19,10.0,1.03,41.0,,1.42,2.58,2.94,1.33,,,,,2.57,2.04,4.2,,,,,,,,,,,,,,,
2025-09-21,12:00:00,Homeboyz,Nairobi United,0.0,0.0,D,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-22,10:00:00,Mathare United,Posta Rangers,1.0,2.0,A,1.0,0.0,2.26,2.8,3.08,2.37,1.53,3.0,3.0,0.0,6.0,1.28,1.38,3.0,1.95,3.75,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-02,10:00:00,Gor Mahia,Ulinzi Stars,1.0,1.0,D,1.0,1.0,1.63,3.25,6.5,2.92,1.31,3.0,4.0,6.0,6.0,1.1,1.21,2.33,1.85,6.8,2.75,1.37,1.07,5.8,1.63,2.12,6.5,1.05,13.0,1.02,1.07,1.25,2.04,1.0,4.0,1.6,2.16,4.15,1.16,10.0,1.03,41.0,,1.41,2.56,3.12,1.28,,,,,2.12,2.08,6.25,,,,,,,,,,,,,,,
2025-10-25,10:00:00,Leopards,KCB,2.0,1.0,H,1.0,0.0,2.4,2.4,3.75,2.46,1.36,3.0,3.0,1.0,4.0,0.9,1.21,2.79,1.87,4.85,2.14,1.62,1.13,4.55,1.55,2.39,5.2,1.1,9.1,1.03,1.5,1.3,1.62,1.0,3.0,1.73,1.95,3.78,1.19,,,,,1.36,2.81,2.69,1.39,,,,,2.5,2.14,4.2,,,,,,,,,,,,,,,
2025-10-29,08:00:00,Shabana,Leopards,0.0,0.0,D,0.0,0.0,1.6,3.4,5.5,2.33,1.53,,,,,1.88,1.52,3.12,1.91,3.76,2.0,1.77,1.06,7.1,1.44,2.6,4.4,1.17,10.0,1.02,1.34,,1.55,,,1.5,2.5,3.25,1.29,9.5,1.04,34.0,,1.31,3.1,2.69,1.39,,,,,2.62,2.1,3.75,,,,,,,,,,,,,,,
2025-11-22,07:00:00,Sofapaka,Ulinzi Stars,0.0,0.0,D,0.0,0.0,,,,,,,,,,1.65,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-19,12:00:00,Tusker,KCB,0.0,2.0,A,0.0,2.0,2.06,3.21,3.1,2.15,1.67,6.0,6.0,4.0,5.0,1.52,1.63,2.94,2.1,3.46,1.82,1.87,1.04,7.24,1.36,2.88,3.68,1.21,8.0,1.05,1.25,1.26,1.53,,,1.38,2.54,3.05,1.33,8.0,1.06,17.0,1.01,1.27,3.28,2.3,1.52,,,,,2.75,2.31,3.24,,,,,,,,,,,,,,,
2025-10-26,08:00:00,Shabana,Mathare United,0.0,1.0,A,0.0,1.0,1.53,3.5,5.5,2.41,1.47,5.0,2.0,5.0,2.0,2.1,1.19,2.58,1.95,5.0,2.1,1.68,1.03,7.2,1.42,2.47,4.65,1.12,8.0,1.05,1.28,1.27,2.07,1.0,4.0,1.45,2.35,3.44,1.31,8.0,1.06,21.0,,1.31,3.05,2.58,1.42,,,,,2.02,2.38,5.29,,,,,,,,,,,,,,,
2025-10-26,10:00:00,Gor Mahia,Posta Rangers,3.0,0.0,H,0.0,0.0,1.45,3.54,6.1,2.17,1.6,4.0,0.0,2.0,5.0,1.34,0.64,2.05,1.96,7.0,2.28,1.53,1.05,8.0,1.37,2.74,3.78,1.18,9.0,1.03,1.26,1.26,2.32,1.0,4.0,1.47,2.43,3.05,1.31,8.5,1.05,34.0,,1.28,3.2,2.33,1.51,,,,,1.84,2.42,5.19,,,,,,,,,,,,,,,
2025-11-01,10:00:00,Kariobangi Sharks,Shabana,0.0,0.0,D,0.0,0.0,3.37,2.6,2.22,2.83,1.33,3.0,5.0,4.0,8.0,1.19,1.47,3.65,1.8,3.36,2.28,1.55,1.12,4.75,1.74,1.99,5.75,1.05,13.0,1.02,1.33,1.36,1.32,2.0,2.0,1.67,2.04,3.86,1.18,10.0,1.03,41.0,,1.41,2.41,2.97,1.31,,,,,4.05,1.96,2.78,,,,,,,,,,,,,,,
2025-11-02,08:00:00,Bidco United,APS Bomet,0.0,0.0,D,0.0,0.0,2.06,2.56,3.81,2.5,1.5,1.0,2.0,1.0,4.0,1.12,0.81,2.9,1.73,5.15,2.1,1.64,1.11,5.6,1.44,2.49,4.7,1.12,11.0,1.01,1.36,1.27,1.61,1.0,3.0,1.62,2.14,3.5,1.22,9.5,1.04,41.0,,1.33,2.88,2.56,1.41,,,,,2.42,2.12,4.47,,,,,,,,,,,,,,,
2025-11-02,09:00:00,Leopards,Mathare United,2.0,0.0,H,0.0,0.0,1.8,3.15,4.75,2.55,1.44,2.0,0.0,6.0,3.0,1.38,1.07,2.52,1.86,5.89,2.25,1.56,1.06,6.05,1.48,2.33,4.9,1.11,11.0,1.01,1.28,1.26,1.82,1.0,4.0,1.56,2.24,3.5,1.22,10.0,1.03,41.0,,1.34,2.83,2.67,1.38,,,,,2.2,2.16,5.21,,,,,,,,,,,,,,,
2025-09-24,10:00:00,Ulinzi Stars,Kariobangi Sharks,0.0,0.0,D,0.0,0.0,2.37,2.54,3.52,2.5,1.5,0.0,2.0,4.0,0.0,1.42,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-02,08:00:00,Homeboyz,Tusker,1.0,1.0,D,0.0,0.0,2.07,2.73,3.44,2.75,1.44,5.0,2.0,4.0,3.0,1.51,0.92,2.96,1.81,4.4,2.3,1.54,1.07,5.95,1.59,2.19,6.05,1.06,11.0,1.01,1.31,1.3,1.56,2.0,3.0,1.58,2.2,3.95,1.17,10.0,1.03,41.0,,1.39,2.63,2.97,1.31,,,,,2.67,2.04,4.16,,,,,,,,,,,,,,,
2025-09-27,10:00:00,Sofapaka,Gor Mahia,0.0,2.0,A,0.0,1.0,3.62,2.73,2.03,2.7,1.36,0.0,6.0,7.0,6.0,1.15,1.83,4.6,1.82,2.96,2.27,1.55,1.06,6.05,1.57,2.24,5.75,1.07,,,1.32,1.32,1.23,3.0,2.0,1.58,2.14,3.88,1.18,10.0,1.03,,,1.38,2.72,2.94,1.33,,,,,4.05,2.06,2.6,,,,,,,,,,,,,,,
2025-11-01,09:00:00,Nairobi United,Sofapaka,0.0,3.0,A,0.0,1.0,1.9,3.3,3.6,2.53,1.43,5.0,4.0,11.0,1.0,1.76,1.49,2.89,1.91,4.05,2.11,1.64,1.05,6.6,1.47,2.35,4.95,1.11,9.1,1.03,1.28,1.26,1.55,1.0,3.0,1.49,2.34,3.5,1.23,7.77,1.05,,,1.34,2.83,2.71,1.37,,,,,2.67,2.13,3.7,,,,,,,,,,,,,,,
2025-09-27,08:00:00,TransMara Sugar,Homeboyz,0.0,0.0,D,0.0,0.0,3.25,2.6,2.4,2.7,1.36,1.0,1.0,2.0,4.0,0.67,0.87,4.22,1.81,3.18,2.21,1.58,1.06,6.1,1.56,2.26,5.75,1.07,11.0,1.01,1.32,1.32,1.28,2.0,2.0,1.58,2.24,3.85,1.18,10.0,1.03,41.0,,1.38,2.72,2.92,1.33,,,,,3.6,2.05,2.86,,,,,,,,,,,,,,,
